line,isMetaphor
பெரியது கேட்கின் நெறி தமிழ் வேலோய்,0
பெரிது பெரிது புவனம் பெரிது,0
புவனமும் நான் முகன் படைப்பு,0
கரியமாலோ அலைகடல் துயின்றோன்,0
அலைகடலோ குருமுனி யங்கையில் அடக்கம்,0
குருமுனியோ கலசத்துப் பிறந்தோன்,0
கலசமோ புவியிற் சிறுமண்,0
புவியோ அரவினிக் ஒரு தலைப் பாரம்,0
உமையோ இறைவர் பாகத் தொடுக்கம்,0
இறைவனோ தொண்டர் உள்ளத்தொடுக்கம்,0
வானவரும் உனது வாக்கிற்கு,0
அடிமையாகி விடுவர் என்றால் அதில் வியப்பில்லை,0
இனியது கேட்கின் தனி நெடுவேலோய்,0
இனிது இனிது ஏகாந்த்தம் இனிது,1
அதனினும் இனிது அறிவினர் சேர்தல்,1
அதனினும் இனிது அறிவுள்ளோரை,0
அரியது கொடியது பெரியது இனியது,0
அனைத்திற்கும் முறையோடு விடை பகன்ற ஔவையே,0
பாடல் என்றும் புதியது,0
முருகா உன்னைப் பாடும் பொருள் நிறைந்த,0
அருள் நிறைந்த புலவர் நெஞ்சில்,0
முருகன் என்ற பெயரில் வந்த,0
முறுவல் காட்டும் குமரன் கொண்ட,0
உன்னைப் பெற்ற அன்னையர்க்கு,0
உனது தந்தை இறைவனுக்கும் வேலும் மயிலும் புதியது,0
திங்களுக்கும் ஞாயிறுக்கும் கந்தன் மேனி புதியது,0
அள்ளி அள்ளி உண்ண உண்ண உனது தமிழ் இனியது,0
முதலில் முடிவது முடிவில் முதலது,0
ஆறு முகமான பொருள் வான் மகிழ வந்தான்,0
அறுபடை வீடு கொண்ட திருமுருகா,0
